# name								? FEC mfec  mfecchannel hubaddress portadd rocid FED channel  	roc#
BPix_BmI_SEC8_LYR4_LDR32F_MOD4_ROC5 A1 7    1       2          4        1      5    1273     37     5
BPix_BmI_SEC8_LYR4_LDR32F_MOD4_ROC6 A1 7    1       2          4        1      6    1273     37     6
BPix_BmI_SEC8_LYR4_LDR32F_MOD4_ROC7 A1 7    1       2          4        1      7    1273     37     7
BPix_BmI_SEC8_LYR4_LDR32F_MOD4_ROC8 A2 7    1       2          4        2      8    1273     38     0
BPix_BmI_SEC8_LYR4_LDR32F_MOD4_ROC9 A2 7    1       2          4        2      9    1273     38     1
BPix_BmI_SEC8_LYR4_LDR32F_MOD4_ROC10 A2 7    1       2          4        2      10    1273     38     2
BPix_BmI_SEC8_LYR4_LDR32F_MOD4_ROC11 A2 7    1       2          4        2      11    1273     38     3
BPix_BmI_SEC8_LYR4_LDR32F_MOD4_ROC12 A2 7    1       2          4        3      12    1273     38     4
BPix_BmI_SEC8_LYR4_LDR32F_MOD4_ROC13 A2 7    1       2          4        3      13    1273     38     5
BPix_BmI_SEC8_LYR4_LDR32F_MOD4_ROC14 A2 7    1       2          4        3      14    1273     38     6
BPix_BmI_SEC8_LYR4_LDR32F_MOD4_ROC15 A2 7    1       2          4        3      15    1273     38     7
BPix_BpO_SEC1_LYR1_LDR1H_MOD2_ROC4 A1 2    1       1          30        1      4    1212     5     0
BPix_BpO_SEC1_LYR1_LDR1H_MOD2_ROC5 A1 2    1       1          30        1      5    1212     5     1
BPix_BpO_SEC1_LYR1_LDR1H_MOD2_ROC6 A2 2    1       1          30        1      6    1212     6     0
BPix_BpO_SEC1_LYR1_LDR1H_MOD2_ROC7 A2 2    1       1          30        1      7    1212     6     1
BPix_BpO_SEC1_LYR1_LDR1H_MOD2_ROC8 B1 2    1       1          30        2      8    1212     7     0
BPix_BpO_SEC1_LYR1_LDR1H_MOD2_ROC9 B1 2    1       1          30        2      9    1212     7     1
BPix_BpO_SEC1_LYR1_LDR1H_MOD2_ROC10 B2 2    1       1          30        2      10    1212     8     0
BPix_BpO_SEC1_LYR1_LDR1H_MOD2_ROC11 B2 2    1       1          30        2      11    1212     8     1
BPix_BpO_SEC1_LYR1_LDR1F_MOD2_ROC0 A1 2    1       1          31        2      0    1212     3     0
BPix_BpO_SEC1_LYR1_LDR1F_MOD2_ROC1 A1 2    1       1          31        2      1    1212     3     1
BPix_BpO_SEC1_LYR1_LDR1F_MOD2_ROC2 A2 2    1       1          31        2      2    1212     4     0
BPix_BpO_SEC1_LYR1_LDR1F_MOD2_ROC3 A2 2    1       1          31        2      3    1212     4     1
BPix_BpO_SEC1_LYR1_LDR1F_MOD2_ROC12 B1 2    1       1          31        1      12    1212     1     0
BPix_BpO_SEC1_LYR1_LDR1F_MOD2_ROC13 B1 2    1       1          31        1      13    1212     1     1
BPix_BpO_SEC1_LYR1_LDR1F_MOD2_ROC14 B2 2    1       1          31        1      14    1212     2     0
BPix_BpO_SEC1_LYR1_LDR1F_MOD2_ROC15 B2 2    1       1          31        1      15    1212     2     1
BPix_BpO_SEC1_LYR1_LDR1H_MOD3_ROC4 A1 2    1       1          28        1      4    1212     31     0
BPix_BpO_SEC1_LYR1_LDR1H_MOD3_ROC5 A1 2    1       1          28        1      5    1212     31     1
BPix_BpO_SEC1_LYR1_LDR1H_MOD3_ROC6 A2 2    1       1          28        1      6    1212     32     0
BPix_BpO_SEC1_LYR1_LDR1H_MOD3_ROC7 A2 2    1       1          28        1      7    1212     32     1
BPix_BpO_SEC1_LYR1_LDR1H_MOD3_ROC8 B1 2    1       1          28        2      8    1212     29     0
BPix_BpO_SEC1_LYR1_LDR1H_MOD3_ROC9 B1 2    1       1          28        2      9    1212     29     1
BPix_BpO_SEC1_LYR1_LDR1H_MOD3_ROC10 B2 2    1       1          28        2      10    1212     30     0
BPix_BpO_SEC1_LYR1_LDR1H_MOD3_ROC11 B2 2    1       1          28        2      11    1212     30     1
BPix_BpO_SEC1_LYR1_LDR1F_MOD3_ROC0 A1 2    1       1          29        2      0    1212     27     0
BPix_BpO_SEC1_LYR1_LDR1F_MOD3_ROC1 A1 2    1       1          29        2      1    1212     27     1
BPix_BpO_SEC1_LYR1_LDR1F_MOD3_ROC2 A2 2    1       1          29        2      2    1212     28     0
BPix_BpO_SEC1_LYR1_LDR1F_MOD3_ROC3 A2 2    1       1          29        2      3    1212     28     1
BPix_BpO_SEC1_LYR1_LDR1F_MOD3_ROC12 B1 2    1       1          29        1      12    1212     25     0
BPix_BpO_SEC1_LYR1_LDR1F_MOD3_ROC13 B1 2    1       1          29        1      13    1212     25     1
BPix_BpO_SEC1_LYR1_LDR1F_MOD3_ROC14 B2 2    1       1          29        1      14    1212     26     0
BPix_BpO_SEC1_LYR1_LDR1F_MOD3_ROC15 B2 2    1       1          29        1      15    1212     26     1
BPix_BpO_SEC1_LYR1_LDR1H_MOD4_ROC4 A1 2    1       1          26        1      4    1213     21     0
BPix_BpO_SEC1_LYR1_LDR1H_MOD4_ROC5 A1 2    1       1          26        1      5    1213     21     1
BPix_BpO_SEC1_LYR1_LDR1H_MOD4_ROC6 A2 2    1       1          26        1      6    1213     22     0
BPix_BpO_SEC1_LYR1_LDR1H_MOD4_ROC7 A2 2    1       1          26        1      7    1213     22     1
BPix_BpO_SEC1_LYR1_LDR1H_MOD4_ROC8 B1 2    1       1          26        2      8    1213     23     0
BPix_BpO_SEC1_LYR1_LDR1H_MOD4_ROC9 B1 2    1       1          26        2      9    1213     23     1
BPix_BpO_SEC1_LYR1_LDR1H_MOD4_ROC10 B2 2    1       1          26        2      10    1213     24     0
BPix_BpO_SEC1_LYR1_LDR1H_MOD4_ROC11 B2 2    1       1          26        2      11    1213     24     1
BPix_BpO_SEC1_LYR1_LDR1F_MOD4_ROC0 A1 2    1       1          27        2      0    1213     17     0
BPix_BpO_SEC1_LYR1_LDR1F_MOD4_ROC1 A1 2    1       1          27        2      1    1213     17     1
BPix_BpO_SEC1_LYR1_LDR1F_MOD4_ROC2 A2 2    1       1          27        2      2    1213     18     0
BPix_BpO_SEC1_LYR1_LDR1F_MOD4_ROC3 A2 2    1       1          27        2      3    1213     18     1
BPix_BpO_SEC1_LYR1_LDR1F_MOD4_ROC12 B1 2    1       1          27        1      12    1213     19     0
BPix_BpO_SEC1_LYR1_LDR1F_MOD4_ROC13 B1 2    1       1          27        1      13    1213     19     1
BPix_BpO_SEC1_LYR1_LDR1F_MOD4_ROC14 B2 2    1       1          27        1      14    1213     20     0
BPix_BpO_SEC1_LYR1_LDR1F_MOD4_ROC15 B2 2    1       1          27        1      15    1213     20     1
BPix_BpO_SEC1_LYR2_LDR1F_MOD1_ROC0 A1 2    1       1          25        0      0    1212     15     0
BPix_BpO_SEC1_LYR2_LDR1F_MOD1_ROC1 A1 2    1       1          25        0      1    1212     15     1
BPix_BpO_SEC1_LYR2_LDR1F_MOD1_ROC2 A1 2    1       1          25        0      2    1212     15     2
BPix_BpO_SEC1_LYR2_LDR1F_MOD1_ROC3 A1 2    1       1          25        0      3    1212     15     3
BPix_BpO_SEC1_LYR2_LDR1F_MOD1_ROC4 A2 2    1       1          25        1      4    1212     16     0
BPix_BpO_SEC1_LYR2_LDR1F_MOD1_ROC5 A2 2    1       1          25        1      5    1212     16     1
BPix_BpO_SEC1_LYR2_LDR1F_MOD1_ROC6 A2 2    1       1          25        1      6    1212     16     2
BPix_BpO_SEC1_LYR2_LDR1F_MOD1_ROC7 A2 2    1       1          25        1      7    1212     16     3
BPix_BpO_SEC1_LYR2_LDR1F_MOD1_ROC8 B1 2    1       1          25        2      8    1212     13     0
BPix_BpO_SEC1_LYR2_LDR1F_MOD1_ROC9 B1 2    1       1          25        2      9    1212     13     1
BPix_BpO_SEC1_LYR2_LDR1F_MOD1_ROC10 B1 2    1       1          25        2      10    1212     13     2
BPix_BpO_SEC1_LYR2_LDR1F_MOD1_ROC11 B1 2    1       1          25        2      11    1212     13     3
BPix_BpO_SEC1_LYR2_LDR1F_MOD1_ROC12 B2 2    1       1          25        3      12    1212     14     0
BPix_BpO_SEC1_LYR2_LDR1F_MOD1_ROC13 B2 2    1       1          25        3      13    1212     14     1
BPix_BpO_SEC1_LYR2_LDR1F_MOD1_ROC14 B2 2    1       1          25        3      14    1212     14     2
BPix_BpO_SEC1_LYR2_LDR1F_MOD1_ROC15 B2 2    1       1          25        3      15    1212     14     3
BPix_BpO_SEC1_LYR2_LDR1F_MOD2_ROC0 A1 2    1       1          24        0      0    1212     9     0
BPix_BpO_SEC1_LYR2_LDR1F_MOD2_ROC1 A1 2    1       1          24        0      1    1212     9     1
BPix_BpO_SEC1_LYR2_LDR1F_MOD2_ROC2 A1 2    1       1          24        0      2    1212     9     2
BPix_BpO_SEC1_LYR2_LDR1F_MOD2_ROC3 A1 2    1       1          24        0      3    1212     9     3
BPix_BpO_SEC1_LYR2_LDR1F_MOD2_ROC4 A2 2    1       1          24        1      4    1212     10     0
BPix_BpO_SEC1_LYR2_LDR1F_MOD2_ROC5 A2 2    1       1          24        1      5    1212     10     1
BPix_BpO_SEC1_LYR2_LDR1F_MOD2_ROC6 A2 2    1       1          24        1      6    1212     10     2
BPix_BpO_SEC1_LYR2_LDR1F_MOD2_ROC7 A2 2    1       1          24        1      7    1212     10     3
BPix_BpO_SEC1_LYR2_LDR1F_MOD2_ROC8 B1 2    1       1          24        2      8    1212     11     0
BPix_BpO_SEC1_LYR2_LDR1F_MOD2_ROC9 B1 2    1       1          24        2      9    1212     11     1
BPix_BpO_SEC1_LYR2_LDR1F_MOD2_ROC10 B1 2    1       1          24        2      10    1212     11     2
BPix_BpO_SEC1_LYR2_LDR1F_MOD2_ROC11 B1 2    1       1          24        2      11    1212     11     3
BPix_BpO_SEC1_LYR2_LDR1F_MOD2_ROC12 B2 2    1       1          24        3      12    1212     12     0
BPix_BpO_SEC1_LYR2_LDR1F_MOD2_ROC13 B2 2    1       1          24        3      13    1212     12     1
BPix_BpO_SEC1_LYR2_LDR1F_MOD2_ROC14 B2 2    1       1          24        3      14    1212     12     2
BPix_BpO_SEC1_LYR2_LDR1F_MOD2_ROC15 B2 2    1       1          24        3      15    1212     12     3
BPix_BpO_SEC1_LYR2_LDR1F_MOD3_ROC0 A1 2    1       1          23        0      0    1212     41     0
BPix_BpO_SEC1_LYR2_LDR1F_MOD3_ROC1 A1 2    1       1          23        0      1    1212     41     1
BPix_BpO_SEC1_LYR2_LDR1F_MOD3_ROC2 A1 2    1       1          23        0      2    1212     41     2
BPix_BpO_SEC1_LYR2_LDR1F_MOD3_ROC3 A1 2    1       1          23        0      3    1212     41     3
BPix_BpO_SEC1_LYR2_LDR1F_MOD3_ROC4 A2 2    1       1          23        1      4    1212     42     0
BPix_BpO_SEC1_LYR2_LDR1F_MOD3_ROC5 A2 2    1       1          23        1      5    1212     42     1
BPix_BpO_SEC1_LYR2_LDR1F_MOD3_ROC6 A2 2    1       1          23        1      6    1212     42     2
BPix_BpO_SEC1_LYR2_LDR1F_MOD3_ROC7 A2 2    1       1          23        1      7    1212     42     3
BPix_BpO_SEC1_LYR2_LDR1F_MOD3_ROC8 B1 2    1       1          23        2      8    1212     43     0
BPix_BpO_SEC1_LYR2_LDR1F_MOD3_ROC9 B1 2    1       1          23        2      9    1212     43     1
BPix_BpO_SEC1_LYR2_LDR1F_MOD3_ROC10 B1 2    1       1          23        2      10    1212     43     2
BPix_BpO_SEC1_LYR2_LDR1F_MOD3_ROC11 B1 2    1       1          23        2      11    1212     43     3
BPix_BpO_SEC1_LYR2_LDR1F_MOD3_ROC12 B2 2    1       1          23        3      12    1212     44     0
BPix_BpO_SEC1_LYR2_LDR1F_MOD3_ROC13 B2 2    1       1          23        3      13    1212     44     1
BPix_BpO_SEC1_LYR2_LDR1F_MOD3_ROC14 B2 2    1       1          23        3      14    1212     44     2
BPix_BpO_SEC1_LYR2_LDR1F_MOD3_ROC15 B2 2    1       1          23        3      15    1212     44     3
BPix_BpO_SEC1_LYR2_LDR1F_MOD4_ROC0 A1 2    1       1          22        0      0    1212     45     0
BPix_BpO_SEC1_LYR2_LDR1F_MOD4_ROC1 A1 2    1       1          22        0      1    1212     45     1
BPix_BpO_SEC1_LYR2_LDR1F_MOD4_ROC2 A1 2    1       1          22        0      2    1212     45     2
BPix_BpO_SEC1_LYR2_LDR1F_MOD4_ROC3 A1 2    1       1          22        0      3    1212     45     3
BPix_BpO_SEC1_LYR2_LDR1F_MOD4_ROC4 A2 2    1       1          22        1      4    1212     46     0
BPix_BpO_SEC1_LYR2_LDR1F_MOD4_ROC5 A2 2    1       1          22        1      5    1212     46     1
BPix_BpO_SEC1_LYR2_LDR1F_MOD4_ROC6 A2 2    1       1          22        1      6    1212     46     2
BPix_BpO_SEC1_LYR2_LDR1F_MOD4_ROC7 A2 2    1       1          22        1      7    1212     46     3
BPix_BpO_SEC1_LYR2_LDR1F_MOD4_ROC8 B1 2    1       1          22        2      8    1212     47     0
BPix_BpO_SEC1_LYR2_LDR1F_MOD4_ROC9 B1 2    1       1          22        2      9    1212     47     1
BPix_BpO_SEC1_LYR2_LDR1F_MOD4_ROC10 B1 2    1       1          22        2      10    1212     47     2
BPix_BpO_SEC1_LYR2_LDR1F_MOD4_ROC11 B1 2    1       1          22        2      11    1212     47     3
BPix_BpO_SEC1_LYR2_LDR1F_MOD4_ROC12 B2 2    1       1          22        3      12    1212     48     0
BPix_BpO_SEC1_LYR2_LDR1F_MOD4_ROC13 B2 2    1       1          22        3      13    1212     48     1
BPix_BpO_SEC1_LYR2_LDR1F_MOD4_ROC14 B2 2    1       1          22        3      14    1212     48     2
BPix_BpO_SEC1_LYR2_LDR1F_MOD4_ROC15 B2 2    1       1          22        3      15    1212     48     3
BPix_BpO_SEC1_LYR2_LDR2F_MOD1_ROC0 A1 2    1       1          21        0      0    1213     7     0
BPix_BpO_SEC1_LYR2_LDR2F_MOD1_ROC1 A1 2    1       1          21        0      1    1213     7     1
BPix_BpO_SEC1_LYR2_LDR2F_MOD1_ROC2 A1 2    1       1          21        0      2    1213     7     2
BPix_BpO_SEC1_LYR2_LDR2F_MOD1_ROC3 A1 2    1       1          21        0      3    1213     7     3
BPix_BpO_SEC1_LYR2_LDR2F_MOD1_ROC4 A2 2    1       1          21        1      4    1213     8     0
BPix_BpO_SEC1_LYR2_LDR2F_MOD1_ROC5 A2 2    1       1          21        1      5    1213     8     1
BPix_BpO_SEC1_LYR2_LDR2F_MOD1_ROC6 A2 2    1       1          21        1      6    1213     8     2
BPix_BpO_SEC1_LYR2_LDR2F_MOD1_ROC7 A2 2    1       1          21        1      7    1213     8     3
BPix_BpO_SEC1_LYR2_LDR2F_MOD1_ROC8 B1 2    1       1          21        2      8    1213     5     0
BPix_BpO_SEC1_LYR2_LDR2F_MOD1_ROC9 B1 2    1       1          21        2      9    1213     5     1
BPix_BpO_SEC1_LYR2_LDR2F_MOD1_ROC10 B1 2    1       1          21        2      10    1213     5     2
BPix_BpO_SEC1_LYR2_LDR2F_MOD1_ROC11 B1 2    1       1          21        2      11    1213     5     3
BPix_BpO_SEC1_LYR2_LDR2F_MOD1_ROC12 B2 2    1       1          21        3      12    1213     6     0
BPix_BpO_SEC1_LYR2_LDR2F_MOD1_ROC13 B2 2    1       1          21        3      13    1213     6     1
BPix_BpO_SEC1_LYR2_LDR2F_MOD1_ROC14 B2 2    1       1          21        3      14    1213     6     2
BPix_BpO_SEC1_LYR2_LDR2F_MOD1_ROC15 B2 2    1       1          21        3      15    1213     6     3
BPix_BpO_SEC1_LYR2_LDR2F_MOD2_ROC0 A1 2    1       1          20        0      0    1213     3     0
BPix_BpO_SEC1_LYR2_LDR2F_MOD2_ROC1 A1 2    1       1          20        0      1    1213     3     1
BPix_BpO_SEC1_LYR2_LDR2F_MOD2_ROC2 A1 2    1       1          20        0      2    1213     3     2
BPix_BpO_SEC1_LYR2_LDR2F_MOD2_ROC3 A1 2    1       1          20        0      3    1213     3     3
BPix_BpO_SEC1_LYR2_LDR2F_MOD2_ROC4 A2 2    1       1          20        1      4    1213     4     0
BPix_BpO_SEC1_LYR2_LDR2F_MOD2_ROC5 A2 2    1       1          20        1      5    1213     4     1
BPix_BpO_SEC1_LYR2_LDR2F_MOD2_ROC6 A2 2    1       1          20        1      6    1213     4     2
BPix_BpO_SEC1_LYR2_LDR2F_MOD2_ROC7 A2 2    1       1          20        1      7    1213     4     3
BPix_BpO_SEC1_LYR2_LDR2F_MOD2_ROC8 B1 2    1       1          20        2      8    1213     1     0
BPix_BpO_SEC1_LYR2_LDR2F_MOD2_ROC9 B1 2    1       1          20        2      9    1213     1     1
BPix_BpO_SEC1_LYR2_LDR2F_MOD2_ROC10 B1 2    1       1          20        2      10    1213     1     2
BPix_BpO_SEC1_LYR2_LDR2F_MOD2_ROC11 B1 2    1       1          20        2      11    1213     1     3
BPix_BpO_SEC1_LYR2_LDR2F_MOD2_ROC12 B2 2    1       1          20        3      12    1213     2     0
BPix_BpO_SEC1_LYR2_LDR2F_MOD2_ROC13 B2 2    1       1          20        3      13    1213     2     1
BPix_BpO_SEC1_LYR2_LDR2F_MOD2_ROC14 B2 2    1       1          20        3      14    1213     2     2
BPix_BpO_SEC1_LYR2_LDR2F_MOD2_ROC15 B2 2    1       1          20        3      15    1213     2     3
BPix_BpO_SEC1_LYR2_LDR2F_MOD3_ROC0 A1 2    1       1          19        0      0    1213     47     0
BPix_BpO_SEC1_LYR2_LDR2F_MOD3_ROC1 A1 2    1       1          19        0      1    1213     47     1
BPix_BpO_SEC1_LYR2_LDR2F_MOD3_ROC2 A1 2    1       1          19        0      2    1213     47     2
BPix_BpO_SEC1_LYR2_LDR2F_MOD3_ROC3 A1 2    1       1          19        0      3    1213     47     3
BPix_BpO_SEC1_LYR2_LDR2F_MOD3_ROC4 A2 2    1       1          19        1      4    1213     48     0
BPix_BpO_SEC1_LYR2_LDR2F_MOD3_ROC5 A2 2    1       1          19        1      5    1213     48     1
BPix_BpO_SEC1_LYR2_LDR2F_MOD3_ROC6 A2 2    1       1          19        1      6    1213     48     2
BPix_BpO_SEC1_LYR2_LDR2F_MOD3_ROC7 A2 2    1       1          19        1      7    1213     48     3
BPix_BpO_SEC1_LYR2_LDR2F_MOD3_ROC8 B1 2    1       1          19        2      8    1213     45     0
BPix_BpO_SEC1_LYR2_LDR2F_MOD3_ROC9 B1 2    1       1          19        2      9    1213     45     1
BPix_BpO_SEC1_LYR2_LDR2F_MOD3_ROC10 B1 2    1       1          19        2      10    1213     45     2
BPix_BpO_SEC1_LYR2_LDR2F_MOD3_ROC11 B1 2    1       1          19        2      11    1213     45     3
BPix_BpO_SEC1_LYR2_LDR2F_MOD3_ROC12 B2 2    1       1          19        3      12    1213     46     0
BPix_BpO_SEC1_LYR2_LDR2F_MOD3_ROC13 B2 2    1       1          19        3      13    1213     46     1
BPix_BpO_SEC1_LYR2_LDR2F_MOD3_ROC14 B2 2    1       1          19        3      14    1213     46     2
BPix_BpO_SEC1_LYR2_LDR2F_MOD3_ROC15 B2 2    1       1          19        3      15    1213     46     3
BPix_BpO_SEC1_LYR2_LDR2F_MOD4_ROC0 A1 2    1       1          18        0      0    1213     43     0
BPix_BpO_SEC1_LYR2_LDR2F_MOD4_ROC1 A1 2    1       1          18        0      1    1213     43     1
BPix_BpO_SEC1_LYR2_LDR2F_MOD4_ROC2 A1 2    1       1          18        0      2    1213     43     2
BPix_BpO_SEC1_LYR2_LDR2F_MOD4_ROC3 A1 2    1       1          18        0      3    1213     43     3
BPix_BpO_SEC1_LYR2_LDR2F_MOD4_ROC4 A2 2    1       1          18        1      4    1213     44     0
BPix_BpO_SEC1_LYR2_LDR2F_MOD4_ROC5 A2 2    1       1          18        1      5    1213     44     1
BPix_BpO_SEC1_LYR2_LDR2F_MOD4_ROC6 A2 2    1       1          18        1      6    1213     44     2
BPix_BpO_SEC1_LYR2_LDR2F_MOD4_ROC7 A2 2    1       1          18        1      7    1213     44     3
BPix_BpO_SEC1_LYR2_LDR2F_MOD4_ROC8 B1 2    1       1          18        2      8    1213     41     0
BPix_BpO_SEC1_LYR2_LDR2F_MOD4_ROC9 B1 2    1       1          18        2      9    1213     41     1
BPix_BpO_SEC1_LYR2_LDR2F_MOD4_ROC10 B1 2    1       1          18        2      10    1213     41     2
BPix_BpO_SEC1_LYR2_LDR2F_MOD4_ROC11 B1 2    1       1          18        2      11    1213     41     3
BPix_BpO_SEC1_LYR2_LDR2F_MOD4_ROC12 B2 2    1       1          18        3      12    1213     42     0
BPix_BpO_SEC1_LYR2_LDR2F_MOD4_ROC13 B2 2    1       1          18        3      13    1213     42     1
BPix_BpO_SEC1_LYR2_LDR2F_MOD4_ROC14 B2 2    1       1          18        3      14    1213     42     2
BPix_BpO_SEC1_LYR2_LDR2F_MOD4_ROC15 B2 2    1       1          18        3      15    1213     42     3
BPix_BpO_SEC1_LYR3_LDR1F_MOD1_ROC0 A1 2    1       2          31        0      0    1213     29     0
BPix_BpO_SEC1_LYR3_LDR1F_MOD1_ROC1 A1 2    1       2          31        0      1    1213     29     1
BPix_BpO_SEC1_LYR3_LDR1F_MOD1_ROC2 A1 2    1       2          31        0      2    1213     29     2
BPix_BpO_SEC1_LYR3_LDR1F_MOD1_ROC3 A1 2    1       2          31        0      3    1213     29     3
BPix_BpO_SEC1_LYR3_LDR1F_MOD1_ROC4 A1 2    1       2          31        1      4    1213     29     4
BPix_BpO_SEC1_LYR3_LDR1F_MOD1_ROC5 A1 2    1       2          31        1      5    1213     29     5
BPix_BpO_SEC1_LYR3_LDR1F_MOD1_ROC6 A1 2    1       2          31        1      6    1213     29     6
BPix_BpO_SEC1_LYR3_LDR1F_MOD1_ROC7 A1 2    1       2          31        1      7    1213     29     7
BPix_BpO_SEC1_LYR3_LDR1F_MOD1_ROC8 A2 2    1       2          31        2      8    1213     30     0
BPix_BpO_SEC1_LYR3_LDR1F_MOD1_ROC9 A2 2    1       2          31        2      9    1213     30     1
BPix_BpO_SEC1_LYR3_LDR1F_MOD1_ROC10 A2 2    1       2          31        2      10    1213     30     2
BPix_BpO_SEC1_LYR3_LDR1F_MOD1_ROC11 A2 2    1       2          31        2      11    1213     30     3
BPix_BpO_SEC1_LYR3_LDR1F_MOD1_ROC12 A2 2    1       2          31        3      12    1213     30     4
BPix_BpO_SEC1_LYR3_LDR1F_MOD1_ROC13 A2 2    1       2          31        3      13    1213     30     5
BPix_BpO_SEC1_LYR3_LDR1F_MOD1_ROC14 A2 2    1       2          31        3      14    1213     30     6
BPix_BpO_SEC1_LYR3_LDR1F_MOD1_ROC15 A2 2    1       2          31        3      15    1213     30     7
BPix_BpO_SEC1_LYR3_LDR1F_MOD2_ROC0 A1 2    1       2          30        0      0    1213     31     0
BPix_BpO_SEC1_LYR3_LDR1F_MOD2_ROC1 A1 2    1       2          30        0      1    1213     31     1
BPix_BpO_SEC1_LYR3_LDR1F_MOD2_ROC2 A1 2    1       2          30        0      2    1213     31     2
BPix_BpO_SEC1_LYR3_LDR1F_MOD2_ROC3 A1 2    1       2          30        0      3    1213     31     3
BPix_BpO_SEC1_LYR3_LDR1F_MOD2_ROC4 A1 2    1       2          30        1      4    1213     31     4
BPix_BpO_SEC1_LYR3_LDR1F_MOD2_ROC5 A1 2    1       2          30        1      5    1213     31     5
BPix_BpO_SEC1_LYR3_LDR1F_MOD2_ROC6 A1 2    1       2          30        1      6    1213     31     6
BPix_BpO_SEC1_LYR3_LDR1F_MOD2_ROC7 A1 2    1       2          30        1      7    1213     31     7
BPix_BpO_SEC1_LYR3_LDR1F_MOD2_ROC8 A2 2    1       2          30        2      8    1213     32     0
BPix_BpO_SEC1_LYR3_LDR1F_MOD2_ROC9 A2 2    1       2          30        2      9    1213     32     1
BPix_BpO_SEC1_LYR3_LDR1F_MOD2_ROC10 A2 2    1       2          30        2      10    1213     32     2
BPix_BpO_SEC1_LYR3_LDR1F_MOD2_ROC11 A2 2    1       2          30        2      11    1213     32     3
BPix_BpO_SEC1_LYR3_LDR1F_MOD2_ROC12 A2 2    1       2          30        3      12    1213     32     4
BPix_BpO_SEC1_LYR3_LDR1F_MOD2_ROC13 A2 2    1       2          30        3      13    1213     32     5
BPix_BpO_SEC1_LYR3_LDR1F_MOD2_ROC14 A2 2    1       2          30        3      14    1213     32     6
BPix_BpO_SEC1_LYR3_LDR1F_MOD2_ROC15 A2 2    1       2          30        3      15    1213     32     7
BPix_BpO_SEC1_LYR3_LDR1F_MOD3_ROC0 A1 2    1       2          29        0      0    1213     25     0
BPix_BpO_SEC1_LYR3_LDR1F_MOD3_ROC1 A1 2    1       2          29        0      1    1213     25     1
BPix_BpO_SEC1_LYR3_LDR1F_MOD3_ROC2 A1 2    1       2          29        0      2    1213     25     2
BPix_BpO_SEC1_LYR3_LDR1F_MOD3_ROC3 A1 2    1       2          29        0      3    1213     25     3
BPix_BpO_SEC1_LYR3_LDR1F_MOD3_ROC4 A1 2    1       2          29        1      4    1213     25     4
BPix_BpO_SEC1_LYR3_LDR1F_MOD3_ROC5 A1 2    1       2          29        1      5    1213     25     5
BPix_BpO_SEC1_LYR3_LDR1F_MOD3_ROC6 A1 2    1       2          29        1      6    1213     25     6
BPix_BpO_SEC1_LYR3_LDR1F_MOD3_ROC7 A1 2    1       2          29        1      7    1213     25     7
BPix_BpO_SEC1_LYR3_LDR1F_MOD3_ROC8 A2 2    1       2          29        2      8    1213     26     0
BPix_BpO_SEC1_LYR3_LDR1F_MOD3_ROC9 A2 2    1       2          29        2      9    1213     26     1
BPix_BpO_SEC1_LYR3_LDR1F_MOD3_ROC10 A2 2    1       2          29        2      10    1213     26     2
BPix_BpO_SEC1_LYR3_LDR1F_MOD3_ROC11 A2 2    1       2          29        2      11    1213     26     3
BPix_BpO_SEC1_LYR3_LDR1F_MOD3_ROC12 A2 2    1       2          29        3      12    1213     26     4
BPix_BpO_SEC1_LYR3_LDR1F_MOD3_ROC13 A2 2    1       2          29        3      13    1213     26     5
BPix_BpO_SEC1_LYR3_LDR1F_MOD3_ROC14 A2 2    1       2          29        3      14    1213     26     6
BPix_BpO_SEC1_LYR3_LDR1F_MOD3_ROC15 A2 2    1       2          29        3      15    1213     26     7
BPix_BpO_SEC1_LYR3_LDR1F_MOD4_ROC0 A1 2    1       2          28        0      0    1213     27     0
BPix_BpO_SEC1_LYR3_LDR1F_MOD4_ROC1 A1 2    1       2          28        0      1    1213     27     1
BPix_BpO_SEC1_LYR3_LDR1F_MOD4_ROC2 A1 2    1       2          28        0      2    1213     27     2
BPix_BpO_SEC1_LYR3_LDR1F_MOD4_ROC3 A1 2    1       2          28        0      3    1213     27     3
BPix_BpO_SEC1_LYR3_LDR1F_MOD4_ROC4 A1 2    1       2          28        1      4    1213     27     4
BPix_BpO_SEC1_LYR3_LDR1F_MOD4_ROC5 A1 2    1       2          28        1      5    1213     27     5
BPix_BpO_SEC1_LYR3_LDR1F_MOD4_ROC6 A1 2    1       2          28        1      6    1213     27     6
BPix_BpO_SEC1_LYR3_LDR1F_MOD4_ROC7 A1 2    1       2          28        1      7    1213     27     7
BPix_BpO_SEC1_LYR3_LDR1F_MOD4_ROC8 A2 2    1       2          28        2      8    1213     28     0
BPix_BpO_SEC1_LYR3_LDR1F_MOD4_ROC9 A2 2    1       2          28        2      9    1213     28     1
BPix_BpO_SEC1_LYR3_LDR1F_MOD4_ROC10 A2 2    1       2          28        2      10    1213     28     2
BPix_BpO_SEC1_LYR3_LDR1F_MOD4_ROC11 A2 2    1       2          28        2      11    1213     28     3
BPix_BpO_SEC1_LYR3_LDR1F_MOD4_ROC12 A2 2    1       2          28        3      12    1213     28     4
BPix_BpO_SEC1_LYR3_LDR1F_MOD4_ROC13 A2 2    1       2          28        3      13    1213     28     5
